"County","SiteName","Grade","# Documentation Required (Adjusted Enrollment)","# Vaccinated DTaP/Tdap","% Vaccinated DTaP/Tdap","# Vaccinated Polio","% Vaccinated Polio","# Vaccinated Varicella","% Vaccinated Varicella","# Vaccinated MMR1","% Vaccinated Mumps/Rubella","# Vaccinated Measles","% Vaccinated Measles","# Vaccinated HepB","% Vaccinated HepB","# Requiring HepA","# Vaccinated HepA","% Vaccinated HepA","# with all vaccines required","% with all vaccines required","# Nonmedical Exemptions Any Vaccines","% Nonmedical Exemptions Any Vaccines","# Exemption DTaP/Tdap","% Exemption DTaP/Tdap","# Exemption Polio","% Exemption Polio","# Exemption Varicella","% Exemption Varicella","# Exemption Measles","% Exemption Measles","# Exemption Mumps","% Exemption Mumps","# Exemption Rubella","% Exemption Rubella","# Exemption HepB","% Exemption HepB","# Exemption HepA","% Exemption HepA","# Nonmedical Exemptions All Vaccines","% Nonmedical Exemptions All Vaccines","# No Record","% No Record","# w/ Medical Exemption(s)","% w/ Medical Exemption(s)","# Not Counted","site","lon","lat"
"Clackamas","ALDER CREEK MIDDLE SCHOOL","FULL SCHOOL GRADES K-12","929",890,0.958019375672766,897,0.965554359526372,904,0.973089343379978,908,0.977395048439182,899,0.967707212055974,900,0.968783638320775,"929",894,0.96232508073197,879,0.946178686759957,41,0.0441334768568353,38,0.0409041980624327,31,0.0333692142088267,24,0.0258342303552207,29,0.031216361679225,21,0.0226049515608181,21,0.0226049515608181,25,0.0269106566200215,29,0.031216361679225,18,0.0193756727664155,0,0,2,0.00215285252960172,3,"ALDER CREEK MIDDLE SCHOOL, Clackamas County, OR",-122.5940598,45.4232018
"Clackamas","ALLIANCE CHARTER ACADEMY","FULL SCHOOL GRADES K-12","375",265,0.706666666666667,283,0.754666666666667,292,0.778666666666667,299,0.797333333333333,276,0.736,281,0.749333333333333,"315",221,0.701587301587302,251,0.669333333333333,123,0.328,110,0.293333333333333,91,0.242666666666667,83,0.221333333333333,99,0.264,76,0.202666666666667,76,0.202666666666667,93,0.248,93,0.295238095238095,66,0.176,0,0,0,0,0,"ALLIANCE CHARTER ACADEMY, Clackamas County, OR",-122.5792233,45.3738948
"Clackamas","AMIGUITOS PRESCHOOL","FULL SCHOOL GRADES K-12","Site has fewer than 10 children in the adjusted enrollment. No numbers are displayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AMIGUITOS PRESCHOOL, Clackamas County, OR",-122.6107699,45.423549
"Clackamas","ARBOR SCHOOL OF ARTS & SCIENCES","FULL SCHOOL GRADES K-12","191",183,0.958115183246073,179,0.93717277486911,183,0.958115183246073,182,0.952879581151832,182,0.952879581151832,175,0.916230366492147,"191",179,0.93717277486911,173,0.905759162303665,18,0.0942408376963351,8,0.0418848167539267,12,0.06282722513089,8,0.0418848167539267,9,0.0471204188481675,9,0.0471204188481675,9,0.0471204188481675,16,0.0837696335078534,12,0.06282722513089,5,0.0261780104712042,0,0,0,0,0,"ARBOR SCHOOL OF ARTS & SCIENCES, Clackamas County, OR",-122.7198601,45.3759514
"Clackamas","ARDENWALD ELEMENTARY","FULL SCHOOL GRADES K-12","424",406,0.957547169811321,407,0.959905660377358,411,0.969339622641509,414,0.976415094339623,407,0.959905660377358,408,0.962264150943396,"424",408,0.962264150943396,400,0.943396226415094,18,0.0424528301886792,14,0.0330188679245283,13,0.0306603773584906,12,0.0283018867924528,15,0.035377358490566,9,0.0212264150943396,9,0.0212264150943396,13,0.0306603773584906,15,0.035377358490566,7,0.0165094339622642,0,0,0,0,0,"ARDENWALD ELEMENTARY, Clackamas County, OR",-122.6244425,45.4578397
"Clackamas","ARTS AND TECHNOLOGY HIGH SCHOOL","FULL SCHOOL GRADES K-12","117",110,0.94017094017094,112,0.957264957264957,111,0.948717948717949,112,0.957264957264957,111,0.948717948717949,112,0.957264957264957,"32",31,0.96875,109,0.931623931623932,5,0.0427350427350427,5,0.0427350427350427,4,0.0341880341880342,5,0.0427350427350427,4,0.0341880341880342,4,0.0341880341880342,4,0.0341880341880342,4,0.0341880341880342,0,0,4,0.0341880341880342,1,0.00854700854700855,0,0,0,"ARTS AND TECHNOLOGY HIGH SCHOOL, Clackamas County, OR",-122.7586528,45.3041576
"Clackamas","ATHEY CREEK MIDDLE SCHOOL","FULL SCHOOL GRADES K-12","699",678,0.969957081545064,679,0.971387696709585,679,0.971387696709585,678,0.969957081545064,676,0.967095851216023,678,0.969957081545064,"699",674,0.964234620886981,668,0.955650929899857,29,0.0414878397711016,17,0.0243204577968526,20,0.0286123032904149,20,0.0286123032904149,21,0.0300429184549356,20,0.0286123032904149,20,0.0286123032904149,21,0.0300429184549356,24,0.0343347639484979,14,0.0200286123032904,0,0,2,0.00286123032904149,0,"ATHEY CREEK MIDDLE SCHOOL, Clackamas County, OR",-122.7065181,45.3782419
"Clackamas","AUNTIE PORTIES","FULL SCHOOL GRADES K-12","Site has fewer than 10 children in the adjusted enrollment. No numbers are displayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AUNTIE PORTIES, Clackamas County, OR",-122.5728022,45.4358538
"Clackamas","BAKER PRAIRIE MIDDLE SCHOOL","FULL SCHOOL GRADES K-12","597",583,0.976549413735343,586,0.981574539363484,584,0.97822445561139,586,0.981574539363484,586,0.981574539363484,585,0.979899497487437,"597",585,0.979899497487437,579,0.969849246231156,17,0.0284757118927973,14,0.0234505862646566,11,0.0184254606365159,13,0.0217755443886097,11,0.0184254606365159,11,0.0184254606365159,11,0.0184254606365159,11,0.0184254606365159,12,0.0201005025125628,9,0.0150753768844221,0,0,0,0,0,"BAKER PRAIRIE MIDDLE SCHOOL, Clackamas County, OR",-122.6704822,45.2578262
"Clackamas","BASIC SKILLS ASSESSMENT & EDUCATIONAL SERVICES","FULL SCHOOL GRADES K-12","36",28,0.777777777777778,26,0.722222222222222,28,0.777777777777778,26,0.722222222222222,26,0.722222222222222,27,0.75,"29",23,0.793103448275862,25,0.694444444444444,11,0.305555555555556,8,0.222222222222222,10,0.277777777777778,8,0.222222222222222,10,0.277777777777778,10,0.277777777777778,10,0.277777777777778,9,0.25,10,0.344827586206897,8,0.222222222222222,0,0,0,0,0,"BASIC SKILLS ASSESSMENT & EDUCATIONAL SERVICES, Clackamas County, OR",-122.5829319,45.3298309
"Clackamas","BEAVERCREEK ELEMENTARY","FULL SCHOOL GRADES K-12","530",471,0.888679245283019,471,0.888679245283019,474,0.894339622641509,473,0.892452830188679,472,0.890566037735849,472,0.890566037735849,"530",471,0.888679245283019,461,0.869811320754717,64,0.120754716981132,57,0.107547169811321,58,0.109433962264151,56,0.105660377358491,58,0.109433962264151,55,0.10377358490566,55,0.10377358490566,58,0.109433962264151,57,0.107547169811321,50,0.0943396226415094,0,0,0,0,1,"BEAVERCREEK ELEMENTARY, Clackamas County, OR",-122.5165542,45.2886484
"Clackamas","BILQUIST ELEMENTARY","FULL SCHOOL GRADES K-12","426",408,0.957746478873239,409,0.960093896713615,415,0.974178403755869,415,0.974178403755869,412,0.967136150234742,409,0.960093896713615,"426",403,0.946009389671362,398,0.934272300469484,21,0.0492957746478873,17,0.039906103286385,15,0.0352112676056338,11,0.0258215962441315,14,0.0328638497652582,11,0.0258215962441315,11,0.0258215962441315,15,0.0352112676056338,19,0.0446009389671361,10,0.0234741784037559,0,0,1,0.00234741784037559,0,"BILQUIST ELEMENTARY, Clackamas County, OR",-122.5886912,45.4094977
"Clackamas","BOECKMAN CREEK PRIMARY","FULL SCHOOL GRADES K-12","546",506,0.926739926739927,509,0.932234432234432,510,0.934065934065934,510,0.934065934065934,510,0.934065934065934,509,0.932234432234432,"546",497,0.91025641025641,494,0.904761904761905,46,0.0842490842490843,37,0.0677655677655678,36,0.0659340659340659,36,0.0659340659340659,36,0.0659340659340659,35,0.0641025641025641,36,0.0659340659340659,36,0.0659340659340659,43,0.0787545787545788,28,0.0512820512820513,0,0,0,0,0,"BOECKMAN CREEK PRIMARY, Clackamas County, OR",-122.7450347,45.3093172
"Clackamas","BOLTON PRIMARY","FULL SCHOOL GRADES K-12","350",319,0.911428571428571,320,0.914285714285714,322,0.92,319,0.911428571428571,316,0.902857142857143,318,0.908571428571429,"350",319,0.911428571428571,309,0.882857142857143,39,0.111428571428571,30,0.0857142857142857,30,0.0857142857142857,28,0.08,32,0.0914285714285714,31,0.0885714285714286,31,0.0885714285714286,32,0.0914285714285714,31,0.0885714285714286,20,0.0571428571428571,0,0,1,0.00285714285714286,0,"BOLTON PRIMARY, Clackamas County, OR",-122.6189454,45.3699223
"Clackamas","BOONES FERRY ELEMENTARY","FULL SCHOOL GRADES K-12","632",598,0.94620253164557,599,0.947784810126582,602,0.95253164556962,604,0.955696202531646,600,0.949367088607595,601,0.950949367088608,"632",592,0.936708860759494,587,0.92879746835443,36,0.0569620253164557,31,0.0490506329113924,29,0.0458860759493671,30,0.0474683544303797,31,0.0490506329113924,28,0.0443037974683544,28,0.0443037974683544,29,0.0458860759493671,33,0.0522151898734177,27,0.0427215189873418,0,0,1,0.00158227848101266,0,"BOONES FERRY ELEMENTARY, Clackamas County, OR",-122.7950485,45.3004182
"Clackamas","BORING MIDDLE SCHOOL","FULL SCHOOL GRADES K-12","437",425,0.97254004576659,431,0.986270022883295,433,0.990846681922197,432,0.988558352402746,430,0.983981693363844,432,0.988558352402746,"437",431,0.986270022883295,424,0.97025171624714,12,0.0274599542334096,11,0.0251716247139588,6,0.0137299771167048,4,0.0091533180778032,6,0.0137299771167048,4,0.0091533180778032,4,0.0091533180778032,5,0.011441647597254,6,0.0137299771167048,4,0.0091533180778032,0,0,1,0.0022883295194508,0,"BORING MIDDLE SCHOOL, Clackamas County, OR",-122.3774491,45.4327954
"Clackamas","BUTTE CREEK SCHOOL","FULL SCHOOL GRADES K-12","298",233,0.781879194630873,234,0.785234899328859,237,0.795302013422819,234,0.785234899328859,232,0.778523489932886,234,0.785234899328859,"298",232,0.778523489932886,230,0.771812080536913,66,0.221476510067114,63,0.211409395973154,64,0.214765100671141,61,0.204697986577181,66,0.221476510067114,64,0.214765100671141,64,0.214765100671141,64,0.214765100671141,66,0.221476510067114,61,0.204697986577181,0,0,1,0.00335570469798658,0,"BUTTE CREEK SCHOOL, Clackamas County, OR",-122.6994538,45.0634508
"Clackamas","CANBY HIGH SCHOOL","FULL SCHOOL GRADES K-12","1316",1261,0.958206686930091,1272,0.966565349544073,1278,0.97112462006079,1280,0.972644376899696,1271,0.96580547112462,1273,0.967325227963526,"678",644,0.949852507374631,1246,0.946808510638298,65,0.0493920972644377,54,0.0410334346504559,43,0.0326747720364742,38,0.0288753799392097,45,0.0341945288753799,36,0.027355623100304,36,0.027355623100304,42,0.0319148936170213,32,0.0471976401179941,35,0.0265957446808511,0,0,1,0.000759878419452888,0,"CANBY HIGH SCHOOL, Clackamas County, OR",-122.6990656,45.2576279
"Clackamas","CANBY KEY DISTRICT PROGRAMS","FULL SCHOOL GRADES K-12","16",16,1,16,1,16,1,16,1,16,1,16,1,"16",16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CANBY KEY DISTRICT PROGRAMS, Clackamas County, OR",-122.6921253,45.262316
"Clackamas","CANDY LANE ELEMENTARY","FULL SCHOOL GRADES K-12","200",187,0.935,187,0.935,191,0.955,193,0.965,187,0.935,189,0.945,"200",188,0.94,185,0.925,13,0.065,12,0.06,12,0.06,8,0.04,12,0.06,7,0.035,7,0.035,10,0.05,10,0.05,5,0.025,0,0,0,0,0,"CANDY LANE ELEMENTARY, Clackamas County, OR",-122.6026452,45.3932589
"Clackamas","CARUS ELEMENTARY","FULL SCHOOL GRADES K-12","460",439,0.954347826086957,439,0.954347826086957,440,0.956521739130435,440,0.956521739130435,437,0.95,437,0.95,"460",434,0.943478260869565,432,0.939130434782609,24,0.0521739130434783,20,0.0434782608695652,20,0.0434782608695652,20,0.0434782608695652,22,0.0478260869565217,19,0.041304347826087,19,0.041304347826087,22,0.0478260869565217,23,0.05,17,0.0369565217391304,0,0,0,0,0,"CARUS ELEMENTARY, Clackamas County, OR",-122.571908,45.270742
"Clackamas","CASCADE HEIGHTS PUBLIC CHARTER SCHOOL","FULL SCHOOL GRADES K-12","218",208,0.954128440366973,204,0.935779816513762,205,0.940366972477064,210,0.963302752293578,205,0.940366972477064,205,0.940366972477064,"218",205,0.940366972477064,203,0.931192660550459,14,0.0642201834862385,10,0.0458715596330275,14,0.0642201834862385,12,0.055045871559633,13,0.0596330275229358,8,0.036697247706422,8,0.036697247706422,12,0.055045871559633,13,0.0596330275229358,8,0.036697247706422,0,0,0,0,0,"CASCADE HEIGHTS PUBLIC CHARTER SCHOOL, Clackamas County, OR",-122.5696398,45.412069
"Clackamas","CASCADE SUMMIT MONTESSORI SCHOOL","FULL SCHOOL GRADES K-12","Site has fewer than 10 children in the adjusted enrollment. No numbers are displayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CASCADE SUMMIT MONTESSORI SCHOOL, Clackamas County, OR",-122.6458351,45.364503
"Clackamas","CEDAR RIDGE MIDDLE SCHOOL","FULL SCHOOL GRADES K-12","422",406,0.962085308056872,409,0.969194312796208,411,0.9739336492891,413,0.97867298578199,410,0.971563981042654,408,0.966824644549763,"422",407,0.964454976303318,402,0.95260663507109,17,0.0402843601895735,15,0.0355450236966825,13,0.0308056872037915,11,0.0260663507109005,12,0.028436018957346,9,0.0213270142180095,9,0.0213270142180095,13,0.0308056872037915,14,0.033175355450237,8,0.018957345971564,0,0,1,0.0023696682464455,0,"CEDAR RIDGE MIDDLE SCHOOL, Clackamas County, OR",-122.2704124,45.4000118
"Clackamas","CEDAROAK PARK PRIMARY","FULL SCHOOL GRADES K-12","283",271,0.957597173144876,271,0.957597173144876,269,0.950530035335689,270,0.954063604240283,269,0.950530035335689,269,0.950530035335689,"283",263,0.929328621908127,263,0.929328621908127,19,0.0671378091872792,11,0.03886925795053,11,0.03886925795053,14,0.049469964664311,13,0.0459363957597173,13,0.0459363957597173,13,0.0459363957597173,14,0.049469964664311,16,0.0565371024734982,10,0.0353356890459364,0,0,0,0,0,"CEDAROAK PARK PRIMARY, Clackamas County, OR",-122.634154,45.388598
"Clackamas","CHINESE AMERICAN INTERNATIONAL SCHOOL","FULL SCHOOL GRADES K-12","Site has fewer than 10 children in the adjusted enrollment. No numbers are displayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHINESE AMERICAN INTERNATIONAL SCHOOL, Clackamas County, OR",-122.6810309,45.4075574
"Clackamas","CHRIST THE KING CATHOLIC SCHOOL","FULL SCHOOL GRADES K-12","228",228,1,228,1,225,0.986842105263158,228,1,228,1,228,1,"228",226,0.991228070175439,225,0.986842105263158,3,0.0131578947368421,0,0,0,0,3,0.0131578947368421,0,0,0,0,0,0,0,0,2,0.0087719298245614,0,0,0,0,0,0,0,"CHRIST THE KING CATHOLIC SCHOOL, Clackamas County, OR",-122.5871063,45.4384877
"Clackamas","Clackamas Academy of Industrial Sciences","FULL SCHOOL GRADES K-12","174",108,0.620689655172414,113,0.649425287356322,113,0.649425287356322,112,0.64367816091954,112,0.64367816091954,111,0.637931034482759,"114",66,0.578947368421053,106,0.609195402298851,60,0.344827586206897,60,0.344827586206897,57,0.327586206896552,57,0.327586206896552,58,0.333333333333333,58,0.333333333333333,58,0.333333333333333,58,0.333333333333333,44,0.385964912280702,57,0.327586206896552,3,0.0172413793103448,1,0.00574712643678161,0,"Clackamas Academy of Industrial Sciences, Clackamas County, OR",-122.5953317,45.3565185
"Clackamas","Clackamas High School","FULL SCHOOL GRADES K-12","2484",2383,0.959339774557166,2434,0.979871175523349,2446,0.984702093397746,2445,0.984299516908213,2431,0.97866344605475,2445,0.984299516908213,"1296",1250,0.964506172839506,2362,0.950885668276973,103,0.0414653784219002,93,0.03743961352657,44,0.0177133655394525,35,0.0140901771336554,50,0.0201288244766506,34,0.0136876006441224,34,0.0136876006441224,37,0.0148953301127214,35,0.0270061728395062,27,0.0108695652173913,0,0,4,0.00161030595813205,13,"Clackamas High School, Clackamas County, OR",-122.5346797,45.4182646
"Clackamas","CLACKAMAS MIDDLE COLLEGE","FULL SCHOOL GRADES K-12","284",233,0.820422535211268,255,0.897887323943662,260,0.915492957746479,261,0.919014084507042,250,0.880281690140845,258,0.908450704225352,"142",122,0.859154929577465,233,0.820422535211268,51,0.179577464788732,51,0.179577464788732,29,0.102112676056338,24,0.0845070422535211,34,0.119718309859155,23,0.0809859154929577,23,0.0809859154929577,26,0.0915492957746479,20,0.140845070422535,22,0.0774647887323944,0,0,0,0,0,"CLACKAMAS MIDDLE COLLEGE, Clackamas County, OR",-122.5795031,45.4360189
"Clackamas","CLACKAMAS RIVER ELEMENTARY","FULL SCHOOL GRADES K-12","416",403,0.96875,402,0.966346153846154,409,0.983173076923077,409,0.983173076923077,404,0.971153846153846,404,0.971153846153846,"416",404,0.971153846153846,399,0.959134615384615,13,0.03125,11,0.0264423076923077,12,0.0288461538461538,7,0.0168269230769231,12,0.0288461538461538,7,0.0168269230769231,7,0.0168269230769231,12,0.0288461538461538,10,0.0240384615384615,7,0.0168269230769231,0,0,0,0,0,"CLACKAMAS RIVER ELEMENTARY, Clackamas County, OR",-122.3325803,45.2913228
"Clackamas","CLACKAMAS WEB ACADEMY","FULL SCHOOL GRADES K-12","431",320,0.74245939675174,347,0.805104408352668,356,0.825986078886311,361,0.837587006960557,341,0.791183294663573,361,0.837587006960557,"276",196,0.710144927536232,307,0.712296983758701,83,0.192575406032483,76,0.176334106728538,61,0.1415313225058,55,0.127610208816705,64,0.148491879350348,49,0.11368909512761,49,0.11368909512761,50,0.116009280742459,57,0.206521739130435,43,0.0997679814385151,14,0.0324825986078886,2,0.00464037122969838,2,"CLACKAMAS WEB ACADEMY, Clackamas County, OR",-122.5733574,45.4295173
"Clackamas","CLARKES ELEMENTARY","FULL SCHOOL GRADES K-12","171",164,0.95906432748538,164,0.95906432748538,164,0.95906432748538,163,0.953216374269006,161,0.941520467836257,164,0.95906432748538,"171",163,0.953216374269006,161,0.941520467836257,9,0.0526315789473684,7,0.0409356725146199,7,0.0409356725146199,7,0.0409356725146199,9,0.0526315789473684,8,0.0467836257309941,8,0.0467836257309941,7,0.0409356725146199,7,0.0409356725146199,7,0.0409356725146199,0,0,0,0,0,"CLARKES ELEMENTARY, Clackamas County, OR",-122.474111,45.2146891
"Clackamas","COLTON ELEMENTARY","FULL SCHOOL GRADES K-12","267",245,0.917602996254682,247,0.925093632958802,253,0.947565543071161,252,0.943820224719101,247,0.925093632958802,256,0.958801498127341,"267",251,0.940074906367041,243,0.910112359550562,21,0.0786516853932584,19,0.0711610486891386,20,0.0749063670411985,14,0.052434456928839,20,0.0749063670411985,15,0.0561797752808989,15,0.0561797752808989,11,0.0411985018726592,15,0.0561797752808989,11,0.0411985018726592,0,0,0,0,0,"COLTON ELEMENTARY, Clackamas County, OR",-122.4174666,45.1656397
"Clackamas","COLTON HIGH SCHOOL","FULL SCHOOL GRADES K-12","189",179,0.947089947089947,182,0.962962962962963,181,0.957671957671958,181,0.957671957671958,178,0.941798941798942,179,0.947089947089947,"106",101,0.952830188679245,174,0.920634920634921,14,0.0740740740740741,9,0.0476190476190476,7,0.037037037037037,8,0.0423280423280423,11,0.0582010582010582,8,0.0423280423280423,8,0.0423280423280423,10,0.0529100529100529,5,0.0471698113207547,5,0.0264550264550265,0,0,1,0.00529100529100529,0,"COLTON HIGH SCHOOL, Clackamas County, OR",-122.4382498,45.1703999
"Clackamas","COLTON MIDDLE SCHOOL","FULL SCHOOL GRADES K-12","141",131,0.929078014184397,133,0.943262411347518,134,0.950354609929078,134,0.950354609929078,133,0.943262411347518,134,0.950354609929078,"141",132,0.936170212765957,131,0.929078014184397,10,0.0709219858156028,10,0.0709219858156028,8,0.0567375886524823,7,0.049645390070922,8,0.0567375886524823,7,0.049645390070922,7,0.049645390070922,7,0.049645390070922,9,0.0638297872340425,7,0.049645390070922,0,0,0,0,0,"COLTON MIDDLE SCHOOL, Clackamas County, OR",-122.4234706,45.1656775
"Clackamas","COLUMBIA ACADEMY","FULL SCHOOL GRADES K-12","27",13,0.481481481481481,13,0.481481481481481,13,0.481481481481481,13,0.481481481481481,13,0.481481481481481,13,0.481481481481481,"27",13,0.481481481481481,13,0.481481481481481,14,0.518518518518518,14,0.518518518518518,14,0.518518518518518,14,0.518518518518518,14,0.518518518518518,14,0.518518518518518,14,0.518518518518518,14,0.518518518518518,14,0.518518518518518,14,0.518518518518518,0,0,0,0,0,"COLUMBIA ACADEMY, Clackamas County, OR",-122.6399261,45.3863894
