"datetime","state","location","aqi"
2019-06-18 19:00:06,"Washington","Ellensburg","25"
2019-06-18 19:00:06,"Washington","Everett-Marysville-Lynnwood","3"
2019-06-18 19:00:06,"Washington","Inchelium",""
2019-06-18 19:00:06,"Washington","Kennewick","44"
2019-06-18 19:00:06,"Washington","Leavenworth","7"
2019-06-18 19:00:06,"Washington","Longview","8"
2019-06-18 19:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","12"
2019-06-18 19:00:06,"Washington","Maple Falls","5"
2019-06-18 19:00:06,"Washington","Moses Lake","10"
2019-06-18 19:00:06,"Washington","Mount Vernon","4"
2019-06-18 19:00:06,"Washington","Mt. Rainier",""
2019-06-18 19:00:06,"Washington","Naches",""
2019-06-18 19:00:06,"Washington","Nespelem",""
2019-06-18 19:00:06,"Washington","Oak Harbor","4"
2019-06-18 19:00:06,"Washington","Olympia-Lacey-Tumwater","10"
2019-06-18 19:00:06,"Washington","Omak","3"
2019-06-18 19:00:06,"Washington","Port Angeles","17"
2019-06-18 19:00:06,"Washington","Port Townsend","16"
2019-06-18 19:00:06,"Washington","Pullman","7"
2019-06-18 19:00:06,"Washington","Raymond","13"
2019-06-18 19:00:06,"Washington","Seattle-Bellevue-Kent Valley","25"
2019-06-18 19:00:06,"Washington","Shelton","24"
2019-06-18 19:00:06,"Washington","Spokane","51"
2019-06-18 19:00:06,"Washington","Spokane Tribe of Spokane Reservation","6"
2019-06-18 19:00:06,"Washington","Sunnyside",""
2019-06-18 19:00:06,"Washington","Tacoma-Puyallup","25"
2019-06-18 19:00:06,"Washington","Twisp","8"
2019-06-18 19:00:06,"Washington","Vancouver","28"
2019-06-18 19:00:06,"Washington","Walla Walla","8"
2019-06-18 19:00:06,"Washington","Wenatchee","11"
2019-06-18 19:00:06,"Washington","Winthrop","9"
2019-06-18 19:00:06,"Washington","Yacolt","5"
2019-06-18 19:00:06,"Washington","Yakima","13"
2019-06-18 20:00:05,"Washington","Aberdeen","17"
2019-06-18 20:00:05,"Washington","Anacortes","30"
2019-06-18 20:00:05,"Washington","Bellingham","26"
2019-06-18 20:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island","19"
2019-06-18 20:00:05,"Washington","Cascade foothills of King County","18"
2019-06-18 20:00:05,"Washington","Cascade foothills of east King-Pierce counties","17"
2019-06-18 20:00:05,"Washington","Cheeka Peak","25"
2019-06-18 20:00:05,"Washington","Chehalis","12"
2019-06-18 20:00:05,"Washington","Chelan","8"
2019-06-18 20:00:05,"Washington","Clarkston","13"
2019-06-18 20:00:05,"Washington","Colville","10"
2019-06-18 20:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-18 20:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","11"
2019-06-18 20:00:05,"Washington","Darrington","2"
2019-06-18 20:00:05,"Washington","Ellensburg","44"
2019-06-18 20:00:05,"Washington","Everett-Marysville-Lynnwood","4"
2019-06-18 20:00:05,"Washington","Inchelium",""
2019-06-18 20:00:05,"Washington","Kennewick","70"
2019-06-18 20:00:05,"Washington","Leavenworth","7"
2019-06-18 20:00:05,"Washington","Longview","9"
2019-06-18 20:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation","12"
2019-06-18 20:00:05,"Washington","Maple Falls","5"
2019-06-18 20:00:05,"Washington","Moses Lake","12"
2019-06-18 20:00:05,"Washington","Mount Vernon","4"
2019-06-18 20:00:05,"Washington","Mt. Rainier",""
2019-06-18 20:00:05,"Washington","Naches",""
2019-06-18 20:00:05,"Washington","Nespelem",""
2019-06-18 20:00:05,"Washington","Oak Harbor","5"
2019-06-18 20:00:05,"Washington","Olympia-Lacey-Tumwater","10"
2019-06-18 20:00:05,"Washington","Omak","2"
2019-06-18 20:00:05,"Washington","Port Angeles","17"
2019-06-18 20:00:05,"Washington","Port Townsend","17"
2019-06-18 20:00:05,"Washington","Pullman","7"
2019-06-18 20:00:05,"Washington","Raymond","13"
2019-06-18 20:00:05,"Washington","Seattle-Bellevue-Kent Valley","29"
2019-06-18 20:00:05,"Washington","Shelton","26"
2019-06-18 20:00:05,"Washington","Spokane","45"
2019-06-18 20:00:05,"Washington","Spokane Tribe of Spokane Reservation","6"
2019-06-18 20:00:05,"Washington","Sunnyside",""
2019-06-18 20:00:05,"Washington","Tacoma-Puyallup","17"
2019-06-18 20:00:05,"Washington","Twisp","8"
2019-06-18 20:00:05,"Washington","Vancouver","28"
2019-06-18 20:00:05,"Washington","Walla Walla","9"
2019-06-18 20:00:05,"Washington","Wenatchee","12"
2019-06-18 20:00:05,"Washington","Winthrop","8"
2019-06-18 20:00:05,"Washington","Yacolt","5"
2019-06-18 20:00:05,"Washington","Yakima","15"
2019-06-18 21:00:06,"Washington","Aberdeen",""
2019-06-18 21:00:06,"Washington","Anacortes",""
2019-06-18 21:00:06,"Washington","Bellingham",""
2019-06-18 21:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island",""
2019-06-18 21:00:06,"Washington","Cascade foothills of King County",""
2019-06-18 21:00:06,"Washington","Cascade foothills of east King-Pierce counties",""
2019-06-18 21:00:06,"Washington","Cheeka Peak",""
2019-06-18 21:00:06,"Washington","Chehalis",""
2019-06-18 21:00:06,"Washington","Chelan",""
2019-06-18 21:00:06,"Washington","Clarkston",""
2019-06-18 21:00:06,"Washington","Colville",""
2019-06-18 21:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-18 21:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations",""
2019-06-18 21:00:06,"Washington","Darrington",""
2019-06-18 21:00:06,"Washington","Ellensburg",""
2019-06-18 21:00:06,"Washington","Everett-Marysville-Lynnwood",""
2019-06-18 21:00:06,"Washington","Inchelium",""
2019-06-18 21:00:06,"Washington","Kennewick",""
2019-06-18 21:00:06,"Washington","Leavenworth",""
2019-06-18 21:00:06,"Washington","Longview",""
2019-06-18 21:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation",""
2019-06-18 21:00:06,"Washington","Maple Falls",""
2019-06-18 21:00:06,"Washington","Moses Lake",""
2019-06-18 21:00:06,"Washington","Mount Vernon",""
2019-06-18 21:00:06,"Washington","Mt. Rainier",""
2019-06-18 21:00:06,"Washington","Naches",""
2019-06-18 21:00:06,"Washington","Nespelem",""
2019-06-18 21:00:06,"Washington","Oak Harbor",""
2019-06-18 21:00:06,"Washington","Olympia-Lacey-Tumwater",""
2019-06-18 21:00:06,"Washington","Omak",""
2019-06-18 21:00:06,"Washington","Port Angeles",""
2019-06-18 21:00:06,"Washington","Port Townsend",""
2019-06-18 21:00:06,"Washington","Pullman",""
2019-06-18 21:00:06,"Washington","Raymond",""
2019-06-18 21:00:06,"Washington","Seattle-Bellevue-Kent Valley",""
2019-06-18 21:00:06,"Washington","Shelton",""
2019-06-18 21:00:06,"Washington","Spokane",""
2019-06-18 21:00:06,"Washington","Spokane Tribe of Spokane Reservation",""
2019-06-18 21:00:06,"Washington","Sunnyside",""
2019-06-18 21:00:06,"Washington","Tacoma-Puyallup",""
2019-06-18 21:00:06,"Washington","Twisp",""
2019-06-18 21:00:06,"Washington","Vancouver",""
2019-06-18 21:00:06,"Washington","Walla Walla",""
2019-06-18 21:00:06,"Washington","Wenatchee",""
2019-06-18 21:00:06,"Washington","Winthrop",""
2019-06-18 21:00:06,"Washington","Yacolt",""
2019-06-18 21:00:06,"Washington","Yakima",""
2019-06-18 22:00:08,"Washington","Aberdeen",""
2019-06-18 22:00:08,"Washington","Anacortes",""
2019-06-18 22:00:08,"Washington","Bellingham",""
2019-06-18 22:00:08,"Washington","Bremerton-Silverdale-Bainbridge Island",""
2019-06-18 22:00:08,"Washington","Cascade foothills of King County",""
2019-06-18 22:00:08,"Washington","Cascade foothills of east King-Pierce counties",""
2019-06-18 22:00:08,"Washington","Cheeka Peak",""
2019-06-18 22:00:08,"Washington","Chehalis",""
2019-06-18 22:00:08,"Washington","Chelan",""
2019-06-18 22:00:08,"Washington","Clarkston",""
2019-06-18 22:00:08,"Washington","Colville",""
2019-06-18 22:00:08,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-18 22:00:08,"Washington","Confederated Tribes & Bands of Yakama Nations",""
2019-06-18 22:00:08,"Washington","Darrington",""
2019-06-18 22:00:08,"Washington","Ellensburg",""
2019-06-18 22:00:08,"Washington","Everett-Marysville-Lynnwood",""
2019-06-18 22:00:08,"Washington","Inchelium",""
2019-06-18 22:00:08,"Washington","Kennewick",""
2019-06-18 22:00:08,"Washington","Leavenworth",""
2019-06-18 22:00:08,"Washington","Longview",""
2019-06-18 22:00:08,"Washington","Makah Indian Tribe of Makah Indian Reservation",""
2019-06-18 22:00:08,"Washington","Maple Falls",""
2019-06-18 22:00:08,"Washington","Moses Lake",""
2019-06-18 22:00:08,"Washington","Mount Vernon",""
2019-06-18 22:00:08,"Washington","Mt. Rainier",""
2019-06-18 22:00:08,"Washington","Naches",""
2019-06-18 22:00:08,"Washington","Nespelem",""
2019-06-18 22:00:08,"Washington","Oak Harbor",""
2019-06-18 22:00:08,"Washington","Olympia-Lacey-Tumwater",""
2019-06-18 22:00:08,"Washington","Omak",""
2019-06-18 22:00:08,"Washington","Port Angeles",""
2019-06-18 22:00:08,"Washington","Port Townsend",""
2019-06-18 22:00:08,"Washington","Pullman",""
2019-06-18 22:00:08,"Washington","Raymond",""
2019-06-18 22:00:08,"Washington","Seattle-Bellevue-Kent Valley",""
2019-06-18 22:00:08,"Washington","Shelton",""
2019-06-18 22:00:08,"Washington","Spokane",""
2019-06-18 22:00:08,"Washington","Spokane Tribe of Spokane Reservation",""
2019-06-18 22:00:08,"Washington","Sunnyside",""
2019-06-18 22:00:08,"Washington","Tacoma-Puyallup",""
2019-06-18 22:00:08,"Washington","Twisp",""
2019-06-18 22:00:08,"Washington","Vancouver",""
2019-06-18 22:00:08,"Washington","Walla Walla",""
2019-06-18 22:00:08,"Washington","Wenatchee",""
2019-06-18 22:00:08,"Washington","Winthrop",""
2019-06-18 22:00:08,"Washington","Yacolt",""
2019-06-18 22:00:08,"Washington","Yakima",""
2019-06-18 23:00:05,"Washington","Aberdeen",""
2019-06-18 23:00:05,"Washington","Anacortes",""
2019-06-18 23:00:05,"Washington","Bellingham",""
2019-06-18 23:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island",""
2019-06-18 23:00:05,"Washington","Cascade foothills of King County",""
2019-06-18 23:00:05,"Washington","Cascade foothills of east King-Pierce counties",""
2019-06-18 23:00:05,"Washington","Cheeka Peak",""
2019-06-18 23:00:05,"Washington","Chehalis",""
2019-06-18 23:00:05,"Washington","Chelan",""
2019-06-18 23:00:05,"Washington","Clarkston",""
2019-06-18 23:00:05,"Washington","Colville",""
2019-06-18 23:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-18 23:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations",""
2019-06-18 23:00:05,"Washington","Darrington",""
2019-06-18 23:00:05,"Washington","Ellensburg",""
2019-06-18 23:00:05,"Washington","Everett-Marysville-Lynnwood",""
2019-06-18 23:00:05,"Washington","Inchelium",""
2019-06-18 23:00:05,"Washington","Kennewick",""
2019-06-18 23:00:05,"Washington","Leavenworth",""
2019-06-18 23:00:05,"Washington","Longview",""
2019-06-18 23:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation",""
2019-06-18 23:00:05,"Washington","Maple Falls",""
2019-06-18 23:00:05,"Washington","Moses Lake",""
2019-06-18 23:00:05,"Washington","Mount Vernon",""
2019-06-18 23:00:05,"Washington","Mt. Rainier",""
2019-06-18 23:00:05,"Washington","Naches",""
2019-06-18 23:00:05,"Washington","Nespelem",""
2019-06-18 23:00:05,"Washington","Oak Harbor",""
2019-06-18 23:00:05,"Washington","Olympia-Lacey-Tumwater",""
2019-06-18 23:00:05,"Washington","Omak",""
2019-06-18 23:00:05,"Washington","Port Angeles",""
2019-06-18 23:00:05,"Washington","Port Townsend",""
2019-06-18 23:00:05,"Washington","Pullman",""
2019-06-18 23:00:05,"Washington","Raymond",""
2019-06-18 23:00:05,"Washington","Seattle-Bellevue-Kent Valley",""
2019-06-18 23:00:05,"Washington","Shelton",""
2019-06-18 23:00:05,"Washington","Spokane",""
2019-06-18 23:00:05,"Washington","Spokane Tribe of Spokane Reservation",""
2019-06-18 23:00:05,"Washington","Sunnyside",""
2019-06-18 23:00:05,"Washington","Tacoma-Puyallup",""
2019-06-18 23:00:05,"Washington","Twisp",""
2019-06-18 23:00:05,"Washington","Vancouver",""
2019-06-18 23:00:05,"Washington","Walla Walla",""
2019-06-18 23:00:05,"Washington","Wenatchee",""
2019-06-18 23:00:05,"Washington","Winthrop",""
2019-06-18 23:00:05,"Washington","Yacolt",""
2019-06-18 23:00:05,"Washington","Yakima",""
2019-06-19 00:00:05,"Washington","Aberdeen",""
2019-06-19 00:00:05,"Washington","Anacortes",""
2019-06-19 00:00:05,"Washington","Bellingham",""
2019-06-19 00:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island",""
2019-06-19 00:00:05,"Washington","Cascade foothills of King County",""
2019-06-19 00:00:05,"Washington","Cascade foothills of east King-Pierce counties",""
2019-06-19 00:00:05,"Washington","Cheeka Peak",""
2019-06-19 00:00:05,"Washington","Chehalis",""
2019-06-19 00:00:05,"Washington","Chelan",""
2019-06-19 00:00:05,"Washington","Clarkston",""
2019-06-19 00:00:05,"Washington","Colville",""
2019-06-19 00:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-19 00:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations",""
2019-06-19 00:00:05,"Washington","Darrington",""
2019-06-19 00:00:05,"Washington","Ellensburg",""
2019-06-19 00:00:05,"Washington","Everett-Marysville-Lynnwood",""
2019-06-19 00:00:05,"Washington","Inchelium",""
2019-06-19 00:00:05,"Washington","Kennewick",""
2019-06-19 00:00:05,"Washington","Leavenworth",""
2019-06-19 00:00:05,"Washington","Longview",""
2019-06-19 00:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation",""
2019-06-19 00:00:05,"Washington","Maple Falls",""
2019-06-19 00:00:05,"Washington","Moses Lake",""
2019-06-19 00:00:05,"Washington","Mount Vernon",""
2019-06-19 00:00:05,"Washington","Mt. Rainier",""
2019-06-19 00:00:05,"Washington","Naches",""
2019-06-19 00:00:05,"Washington","Nespelem",""
2019-06-19 00:00:05,"Washington","Oak Harbor",""
2019-06-19 00:00:05,"Washington","Olympia-Lacey-Tumwater",""
2019-06-19 00:00:05,"Washington","Omak",""
2019-06-19 00:00:05,"Washington","Port Angeles",""
2019-06-19 00:00:05,"Washington","Port Townsend",""
2019-06-19 00:00:05,"Washington","Pullman",""
2019-06-19 00:00:05,"Washington","Raymond",""
2019-06-19 00:00:05,"Washington","Seattle-Bellevue-Kent Valley",""
2019-06-19 00:00:05,"Washington","Shelton",""
2019-06-19 00:00:05,"Washington","Spokane",""
2019-06-19 00:00:05,"Washington","Spokane Tribe of Spokane Reservation",""
2019-06-19 00:00:05,"Washington","Sunnyside",""
2019-06-19 00:00:05,"Washington","Tacoma-Puyallup",""
2019-06-19 00:00:05,"Washington","Twisp",""
2019-06-19 00:00:05,"Washington","Vancouver",""
2019-06-19 00:00:05,"Washington","Walla Walla",""
2019-06-19 00:00:05,"Washington","Wenatchee",""
2019-06-19 00:00:05,"Washington","Winthrop",""
2019-06-19 00:00:05,"Washington","Yacolt",""
2019-06-19 00:00:05,"Washington","Yakima",""
2019-06-19 01:00:05,"Washington","Aberdeen","14"
2019-06-19 01:00:05,"Washington","Anacortes","28"
2019-06-19 01:00:05,"Washington","Bellingham","21"
2019-06-19 01:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island","18"
2019-06-19 01:00:05,"Washington","Cascade foothills of King County","15"
2019-06-19 01:00:05,"Washington","Cascade foothills of east King-Pierce counties","20"
2019-06-19 01:00:05,"Washington","Cheeka Peak","22"
2019-06-19 01:00:05,"Washington","Chehalis","13"
2019-06-19 01:00:05,"Washington","Chelan","9"
2019-06-19 01:00:05,"Washington","Clarkston","12"
2019-06-19 01:00:05,"Washington","Colville","13"
2019-06-19 01:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-19 01:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","12"
2019-06-19 01:00:05,"Washington","Darrington","0"
2019-06-19 01:00:05,"Washington","Ellensburg","17"
2019-06-19 01:00:05,"Washington","Everett-Marysville-Lynnwood","25"
2019-06-19 01:00:05,"Washington","Inchelium",""
2019-06-19 01:00:05,"Washington","Kennewick","34"
2019-06-19 01:00:05,"Washington","Leavenworth","9"
2019-06-19 01:00:05,"Washington","Longview","8"
2019-06-19 01:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation","13"
2019-06-19 01:00:05,"Washington","Maple Falls","5"
2019-06-19 01:00:05,"Washington","Moses Lake","18"
2019-06-19 01:00:05,"Washington","Mount Vernon","5"
2019-06-19 01:00:05,"Washington","Mt. Rainier",""
2019-06-19 01:00:05,"Washington","Naches",""
2019-06-19 01:00:05,"Washington","Nespelem",""
2019-06-19 01:00:05,"Washington","Oak Harbor","6"
2019-06-19 01:00:05,"Washington","Olympia-Lacey-Tumwater","10"
2019-06-19 01:00:05,"Washington","Omak","10"
2019-06-19 01:00:05,"Washington","Port Angeles","15"
2019-06-19 01:00:05,"Washington","Port Townsend","16"
2019-06-19 01:00:05,"Washington","Pullman","8"
2019-06-19 01:00:05,"Washington","Raymond","14"
2019-06-19 01:00:05,"Washington","Seattle-Bellevue-Kent Valley","27"
2019-06-19 01:00:05,"Washington","Shelton","28"
2019-06-19 01:00:05,"Washington","Spokane","52"
2019-06-19 01:00:05,"Washington","Spokane Tribe of Spokane Reservation","7"
2019-06-19 01:00:05,"Washington","Sunnyside",""
2019-06-19 01:00:05,"Washington","Tacoma-Puyallup","28"
2019-06-19 01:00:05,"Washington","Twisp","8"
2019-06-19 01:00:05,"Washington","Vancouver","26"
2019-06-19 01:00:05,"Washington","Walla Walla","14"
2019-06-19 01:00:05,"Washington","Wenatchee","12"
2019-06-19 01:00:05,"Washington","Winthrop","8"
2019-06-19 01:00:05,"Washington","Yacolt","5"
2019-06-19 01:00:05,"Washington","Yakima","7"
2019-06-19 02:00:06,"Washington","Aberdeen","14"
2019-06-19 02:00:06,"Washington","Anacortes","33"
2019-06-19 02:00:06,"Washington","Bellingham","21"
2019-06-19 02:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island","18"
2019-06-19 02:00:06,"Washington","Cascade foothills of King County","17"
2019-06-19 02:00:06,"Washington","Cascade foothills of east King-Pierce counties","20"
2019-06-19 02:00:06,"Washington","Cheeka Peak","21"
2019-06-19 02:00:06,"Washington","Chehalis","14"
2019-06-19 02:00:06,"Washington","Chelan","9"
2019-06-19 02:00:06,"Washington","Clarkston","12"
2019-06-19 02:00:06,"Washington","Colville","14"
2019-06-19 02:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-06-19 02:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations","12"
2019-06-19 02:00:06,"Washington","Darrington","3"
2019-06-19 02:00:06,"Washington","Ellensburg","15"
2019-06-19 02:00:06,"Washington","Everett-Marysville-Lynnwood","23"
2019-06-19 02:00:06,"Washington","Inchelium",""
2019-06-19 02:00:06,"Washington","Kennewick","34"
2019-06-19 02:00:06,"Washington","Leavenworth","8"
2019-06-19 02:00:06,"Washington","Longview","8"
2019-06-19 02:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","13"
2019-06-19 02:00:06,"Washington","Maple Falls","5"
2019-06-19 02:00:06,"Washington","Moses Lake","18"
2019-06-19 02:00:06,"Washington","Mount Vernon","5"
2019-06-19 02:00:06,"Washington","Mt. Rainier",""
2019-06-19 02:00:06,"Washington","Naches",""
2019-06-19 02:00:06,"Washington","Nespelem","0"
2019-06-19 02:00:06,"Washington","Oak Harbor","6"
2019-06-19 02:00:06,"Washington","Olympia-Lacey-Tumwater","10"
2019-06-19 02:00:06,"Washington","Omak","11"
2019-06-19 02:00:06,"Washington","Port Angeles","14"
2019-06-19 02:00:06,"Washington","Port Townsend","17"
2019-06-19 02:00:06,"Washington","Pullman","8"
2019-06-19 02:00:06,"Washington","Raymond","14"
2019-06-19 02:00:06,"Washington","Seattle-Bellevue-Kent Valley","25"
2019-06-19 02:00:06,"Washington","Shelton","28"
2019-06-19 02:00:06,"Washington","Spokane","71"
