"Station","Station Name","Year","Overall WQI","WQI FC","WQI Oxy","WQI pH","WQI TSS","WQI Temp","WQI TPN","WQI TP","WQI Turb","Location 1","Counties","lon","lat"
"39A090","Yakima R nr Cle Elum",2002,84,95,80,87,74,78,95,82,74,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",2003,75,89,74,97,66,80,90,75,68,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",2004,70,88,72,94,65,75,92,100,68,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",2005,70,84,71,92,64,76,94,100,67,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",2006,78,90,79,87,68,85,78,100,67,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",2007,76,88,73,96,70,82,93,96,63,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",2008,76,93,72,98,65,87,95,93,63,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",2009,71,93,74,92,56,75,94,68,50,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",2010,78,86,77,96,69,76,99,89,64,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",2011,76,88,77,93,60,77,96,75,51,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",2012,79,89,80,96,66,84,100,86,63,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"39A090","Yakima R nr Cle Elum",2013,74,90,70,92,71,68,94,82,64,"POINT (-120.7091 47.1999)",3194,-120.7091,47.1999
"54A120","Spokane R @ Riverside State Pk",1995,56,50,90,83,70,83,60,59,66,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",1996,52,78,89,70,43,80,49,49,35,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",1997,51,82,83,83,51,89,63,44,41,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",1998,61,52,89,67,72,89,68,46,74,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",1999,40,74,89,83,39,94,31,35,35,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",2000,60,76,93,80,70,94,44,40,66,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",2001,68,95,87,87,73,90,21,53,73,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",2002,60,86,89,87,50,90,35,40,47,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",2003,37,44,88,88,73,98,31,49,68,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",2004,83,87,82,91,76,94,48,70,79,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",2005,69,81,86,91,78,93,26,61,81,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",2006,55,75,84,84,54,97,16,56,49,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",2007,69,84,88,84,66,88,1,71,53,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",2008,61,83,90,83,68,81,23,58,64,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",2009,57,93,91,83,55,93,2,52,53,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",2010,63,73,87,84,75,86,15,57,78,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",2011,43,66,93,84,53,95,10,55,50,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",2012,70,59,86,81,70,79,32,87,73,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"54A120","Spokane R @ Riverside State Pk",2013,86,91,94,81,78,82,17,86,68,"POINT (-117.5448 47.7767)",3214,-117.5448,47.7767
"60A070","Kettle R nr Barstow",1995,64,86,72,70,43,72,100,75,52,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",1996,62,81,74,74,37,79,98,54,39,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",1997,65,89,70,83,41,53,100,40,47,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",1998,55,81,73,83,46,28,100,52,51,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",1999,71,90,78,80,46,60,99,74,58,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",2000,70,85,75,74,51,59,100,88,60,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",2001,63,86,75,73,60,51,100,80,74,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",2002,65,95,72,76,52,58,100,82,65,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",2003,64,91,72,74,42,57,99,82,61,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",2004,65,84,69,80,49,43,100,98,65,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",2005,75,94,75,72,58,54,100,100,74,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",2006,63,91,73,70,33,57,99,82,47,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",2007,62,96,70,75,56,55,100,100,68,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",2008,66,88,73,79,43,61,99,77,58,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",2009,63,87,67,78,49,43,100,65,61,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",2010,68,94,76,81,75,57,100,92,80,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",2011,68,89,77,81,41,65,100,69,54,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",2012,62,82,81,75,42,65,99,73,53,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"60A070","Kettle R nr Barstow",2013,63,90,77,77,36,49,100,66,54,"POINT (-118.1253 48.7846)",2741,-118.1253,48.7846
"61A070","Columbia R @ Northport",1995,79,78,80,83,77,71,100,99,83,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",1996,81,77,82,86,71,82,100,100,69,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",1997,78,90,86,91,55,67,100,59,58,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",1998,77,83,74,83,73,69,100,68,79,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",1999,82,89,79,86,74,76,100,88,74,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2000,84,84,88,75,73,78,100,100,73,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2001,78,84,78,81,85,71,100,99,90,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2002,78,75,78,79,72,74,100,98,80,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2003,78,88,76,81,77,65,100,94,85,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2004,81,90,79,83,86,64,100,100,88,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2005,86,97,79,85,82,72,100,100,88,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2006,83,91,80,82,73,75,100,100,80,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2007,74,90,76,77,72,70,100,100,80,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2008,72,82,74,84,69,67,100,100,74,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2009,74,89,70,80,76,64,100,98,86,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2010,76,97,71,84,75,66,100,99,81,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2011,64,85,70,84,51,67,100,88,56,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2012,79,83,81,84,60,77,100,100,77,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2013,82,82,80,86,77,67,100,100,87,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"61A070","Columbia R @ Northport",2014,93,89,81,91,90,88,100,100,100,"POINT (-117.7766 48.9224)",2741,-117.7766,48.9224
"62A090","Pend Oreille R @ Metaline Falls",1995,82,95,85,74,70,76,100,93,67,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",1998,74,100,78,77,67,67,99,71,64,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",1999,77,97,85,80,60,79,100,82,60,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",2000,82,100,85,80,66,72,100,96,65,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",2001,80,99,84,73,77,74,100,96,82,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",2002,77,100,87,74,68,78,100,91,63,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",2003,77,100,82,75,75,58,100,90,73,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",2004,84,100,82,79,73,69,100,100,81,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",2005,81,100,86,73,76,66,100,100,75,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",2006,74,99,84,62,60,70,100,100,71,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",2007,71,100,79,71,74,62,100,100,73,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",2008,74,92,84,77,63,78,96,93,57,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",2009,76,98,81,75,64,59,100,73,71,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",2010,78,98,82,82,69,66,100,93,66,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",2011,77,100,87,81,63,68,100,89,57,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",2012,76,87,82,74,62,74,100,93,61,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A090","Pend Oreille R @ Metaline Falls",2013,79,92,84,79,74,66,100,98,74,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",1995,84,100,86,80,74,77,100,93,70,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",1996,75,100,85,74,65,66,100,100,60,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",1997,76,99,85,77,60,65,100,51,52,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",1998,84,100,79,80,73,79,100,50,75,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",1999,88,100,84,86,76,81,100,84,73,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",2000,85,100,86,79,72,77,100,98,72,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",2001,83,100,84,78,77,75,100,96,74,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",2002,83,100,85,84,71,79,100,95,62,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",2003,81,99,84,82,78,57,100,91,71,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",2004,86,100,84,81,76,65,100,100,82,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",2005,84,100,85,81,74,68,100,100,74,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",2006,77,100,80,74,62,68,100,100,75,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",2007,78,98,79,76,77,62,100,100,72,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",2008,79,100,85,79,67,79,95,94,61,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",2009,72,100,83,79,52,66,100,94,70,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",2010,79,100,86,77,69,69,100,99,64,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",2011,80,96,88,82,63,74,96,95,59,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",2012,77,98,85,73,61,67,100,95,73,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"62A150","Pend Oreille R @ Newport",2013,77,100,88,74,75,59,100,100,82,"POINT (-117.3733 48.8649)",3209,-117.3733,48.8649
"01A120","Nooksack R @ No Cedarville",1995,63,92,88,91,31,82,90,33,27,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",1996,60,81,89,96,30,83,89,40,29,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",1997,54,78,89,94,31,79,69,31,30,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",1998,74,89,89,92,59,89,91,70,54,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",1999,68,86,92,88,51,90,86,55,45,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2000,79,96,93,90,64,89,93,63,59,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2001,78,90,93,86,59,83,93,64,60,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2002,60,82,93,78,32,84,87,44,40,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2003,69,89,89,96,46,86,93,58,45,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2004,61,88,92,97,13,87,92,16,10,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2005,68,90,89,96,45,88,95,54,40,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2006,71,93,91,98,46,89,93,60,43,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2007,68,91,89,92,48,89,94,57,38,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2008,64,87,89,95,28,90,92,18,28,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2009,70,91,90,94,60,80,80,55,60,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2010,57,86,89,98,18,85,95,2,10,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2011,68,89,92,97,42,92,95,23,46,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2012,72,98,87,86,47,80,95,51,53,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2013,70,91,89,96,45,85,90,55,60,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"01A120","Nooksack R @ No Cedarville",2014,88,97,100,96,78,98,96,74,68,"POINT (-122.2936 48.8416)",2744,-122.2936,48.8416
"03A060","Skagit R nr Mount Vernon",1995,73,90,84,91,46,83,98,58,59,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",1996,72,89,86,94,48,85,96,48,54,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",1997,65,83,88,96,38,89,91,51,38,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",1998,84,86,84,86,75,77,98,83,81,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",1999,77,89,83,96,58,89,94,71,65,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",2000,89,93,88,88,72,84,99,88,79,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",2001,91,93,88,97,80,86,99,88,83,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",2002,71,71,87,99,59,86,95,78,70,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",2003,76,96,85,97,53,78,99,75,63,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",2004,61,96,85,96,27,75,98,34,34,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",2005,73,96,86,97,53,74,99,74,58,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",2006,77,90,84,96,51,80,98,85,68,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",2007,77,95,86,97,54,85,99,82,62,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",2008,75,89,84,91,53,87,98,60,61,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",2009,76,92,86,93,58,82,99,67,55,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",2010,74,89,86,92,54,84,97,60,63,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",2011,73,88,89,92,50,88,98,56,67,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",2012,77,99,80,67,51,85,99,84,76,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"03A060","Skagit R nr Mount Vernon",2013,86,94,82,92,66,84,98,89,85,"POINT (-122.3352 48.4451)",3212,-122.3352,48.4451
"04A100","Skagit R @ Marblemount",1995,78,98,93,96,64,88,77,66,63,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",1996,75,92,93,88,62,93,83,78,59,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",1997,64,94,92,94,34,89,76,48,44,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",1998,87,91,89,94,73,90,86,67,73,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",1999,71,95,92,88,62,94,53,95,59,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",2000,87,100,93,95,80,90,80,94,72,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",2001,86,99,96,97,70,88,84,95,74,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",2002,59,92,93,96,36,90,70,70,44,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",2003,85,100,94,97,81,89,52,95,72,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",2004,64,100,94,97,22,90,88,87,43,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",2005,81,98,95,97,68,90,89,100,59,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",2006,84,100,93,97,70,90,84,100,63,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",2007,75,96,94,90,62,90,87,94,50,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",2008,75,96,94,91,51,92,83,58,61,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",2009,81,98,83,90,65,91,85,86,66,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",2010,56,96,90,92,34,85,74,72,47,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",2011,77,96,93,94,60,90,84,69,63,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",2012,76,99,91,94,48,88,83,99,69,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"04A100","Skagit R @ Marblemount",2013,75,98,93,93,67,90,82,99,59,"POINT (-121.429 48.5268)",3212,-121.429,48.5268
"05A070","Stillaguamish R nr Silvana",1995,70,81,82,94,54,60,88,50,48,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",1996,66,80,83,92,46,72,80,48,39,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",1997,58,81,83,92,29,79,81,44,26,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",1998,71,86,88,96,43,76,88,63,35,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",1999,70,77,94,93,61,83,81,64,58,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",2000,81,86,89,96,73,83,87,65,61,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",2001,60,65,91,97,53,87,80,61,51,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",2002,44,67,94,94,18,71,76,19,10,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",2003,72,90,92,93,51,59,92,51,47,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",2004,55,85,89,76,3,59,90,1,1,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",2005,67,83,90,95,52,66,91,71,46,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",2006,71,85,92,94,63,76,83,82,61,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",2007,69,75,90,95,52,87,86,59,40,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",2008,75,74,88,91,62,82,87,72,65,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",2009,75,90,84,90,60,66,90,51,48,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",2010,71,86,95,90,52,66,87,46,51,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",2011,59,77,93,92,41,78,89,40,44,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",2012,81,91,91,94,60,80,91,79,63,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A070","Stillaguamish R nr Silvana",2013,79,86,86,94,72,73,85,79,68,"POINT (-122.2101 48.1969)",3213,-122.2101,48.1969
"05A090","SF Stillaguamish @ Arlington",1995,65,80,66,92,49,61,79,49,41,"POINT (-122.119 48.2007)",3213,-122.119,48.2007
"05A090","SF Stillaguamish @ Arlington",1996,64,77,76,86,47,75,83,60,41,"POINT (-122.119 48.2007)",3213,-122.119,48.2007
"05A090","SF Stillaguamish @ Arlington",1997,73,93,79,92,55,68,82,48,48,"POINT (-122.119 48.2007)",3213,-122.119,48.2007
"05A090","SF Stillaguamish @ Arlington",1998,61,78,81,83,36,61,89,65,17,"POINT (-122.119 48.2007)",3213,-122.119,48.2007
"05A090","SF Stillaguamish @ Arlington",1999,70,89,86,92,52,67,81,57,43,"POINT (-122.119 48.2007)",3213,-122.119,48.2007
"05A090","SF Stillaguamish @ Arlington",2000,66,84,85,96,52,70,89,38,56,"POINT (-122.119 48.2007)",3213,-122.119,48.2007
"05A090","SF Stillaguamish @ Arlington",2001,67,73,80,97,58,76,90,64,57,"POINT (-122.119 48.2007)",3213,-122.119,48.2007
"05A090","SF Stillaguamish @ Arlington",2002,47,69,82,96,20,68,80,24,13,"POINT (-122.119 48.2007)",3213,-122.119,48.2007
"05A090","SF Stillaguamish @ Arlington",2003,64,88,74,94,52,51,92,43,46,"POINT (-122.119 48.2007)",3213,-122.119,48.2007
"05A090","SF Stillaguamish @ Arlington",2004,54,82,76,92,19,52,92,20,14,"POINT (-122.119 48.2007)",3213,-122.119,48.2007
"05A090","SF Stillaguamish @ Arlington",2005,68,77,80,94,54,64,90,64,39,"POINT (-122.119 48.2007)",3213,-122.119,48.2007
"05A090","SF Stillaguamish @ Arlington",2006,72,84,83,93,66,72,89,85,66,"POINT (-122.119 48.2007)",3213,-122.119,48.2007
